HOG	OG	stage	baseMean_pd	baseMean_vv	log2FC_raw_pd	log2FC_raw_vv	lfcSE_raw_pd	lfcSE_raw_vv	log2FC_ash_pd	log2FC_ash_vv	lfcSE_ash_pd	lfcSE_ash_vv	ash_lfsr_pd	ash_lfsr_vv	pvalue_pd	pvalue_vv	padj_global_pd	padj_global_vv	genomic_member_count_pd	genomic_member_count_vv	genomic_member_ids_pd	genomic_member_ids_vv	present_in_both_species	relationship_class
N13.HOG0000762	OG0000041	L5	1380.9786381274562	4317.161887631762	3.6160473714603754	0.6332599850437647	0.7335358659089037	0.6077141674458714	3.276408075688143	0.31565665576856533	0.7346553218144505	0.43384505690666786	2.1985908066330135e-4	0.23260303203782384	8.239299492510015e-7	0.2973950307307699	1.042503871679845e-4	0.5681541662702909	1	1	LOC107070697	LOC127063207	TRUE	one_to_one
N13.HOG0000813	OG0000046	L5	457.83375973546146	675.949798949672	0.2742383093945406	0.7808181943209368	0.3074154250190664	0.1423751952434851	0.07294029933469418	0.7393358980733168	0.16506513760348623	0.1392873869488872	0.33182114010494485	4.9264544818404675e-8	0.3723515236670206	4.152762229366571e-8	0.6655308547380051	2.531993354573497e-6	1	1	LOC107071639	LOC127063086	TRUE	one_to_one
N13.HOG0000814	OG0000046	L5	792.2825855107623	1930.1533166121983	-0.13792909687312638	0.2072168955286268	0.33280187349951473	0.2278871479473899	-0.03228765071908706	0.17943387832754015	0.16246474796082144	0.21220659323845617	0.4245588888884425	0.19883187528066945	0.6785459848302724	0.36319384716809494	0.8626028252191414	0.6338627584253187	1	1	LOC107073816	LOC127061808	TRUE	one_to_one
N13.HOG0000815	OG0000046	L5	4204.683276234713	4850.727319192344	-1.0559777543255306	2.517914885586391	0.7613644020355348	0.44571684553984386	-0.11287577856066916	2.1044542745859207	0.3168391636277003	0.5225480862420194	0.35855864688689443	8.621524421528002e-7	0.16545564924958028	1.6125665130363116e-8	0.4527715691909131	1.119547424511993e-6	2	1	LOC107068275, LOC107068419	LOC127072674	TRUE	many_to_one
N13.HOG0000816	OG0000046	L5	1442.3737496273236	1442.3870899362807	-0.8051883443232715	3.607423609283913	0.7413483645174103	0.5577936799259098	-0.07899424053363367	3.396932869540371	0.26754497963546914	0.6116008525047996	0.3884968211453791	1.7317791818691638e-8	0.27742885350101626	9.976408091854001e-11	0.5795011089167134	1.3948425537062236e-8	1	1	LOC107066995	LOC127070499	TRUE	one_to_one
N13.HOG0000817	OG0000046	L5	3312.5447970470073	2938.162995407215	-0.6983685195150049	2.2430277979439572	0.6816789510649426	0.39151747134836473	-0.07357710796971277	1.8694900465908475	0.2485756505204427	0.4304453355200827	0.3883858763591842	3.391300485790837e-7	0.3056071806688682	1.009875883567567e-8	0.6066957528637578	7.567952785604595e-7	1	1	LOC107069971	LOC127061654	TRUE	one_to_one
N13.HOG0000818	OG0000046	L5	274.9781471819004	205.0823810345666	0.09638667370528956	0.6706001610080901	0.51195407985875	0.32424129845626554	0.01294670747003588	0.5177241597008169	0.18812694502889857	0.28816216490925495	0.4747301882734906	0.0350936836104866	0.850663349112123	0.03861997157026876	0.9433078529770852	0.15896171180563232	1	1	LOC107070036	LOC127066433	TRUE	one_to_one
N13.HOG0000824	OG0000048	L5	9260.30420043	16529.822325573317	6.345753561410528	1.8970093209392676	0.8483118074580729	0.7135174253489688	5.695427162651236	0.8906958897829502	0.8184276542268905	0.5598706351774382	1.6598598283890828e-10	0.03986274968740157	7.406887644769037e-14	0.00784491259234727	1.8050907228895395e-10	0.05047431628632957	2	1	LOC107070074, LOC107072609	LOC127065619	TRUE	many_to_one
N13.HOG0000825	OG0000048	L5	228029.30170891047	293903.71252553206	0.3475411553959283	0.10466496319783956	0.7071110902125664	0.7414007211014043	0.03195183734662168	0.0419830594940729	0.22005624900842527	0.46967753095642856	0.4483142651787273	0.46462846726470974	0.6230767975132718	0.8877341285777793	0.8323518153794663	0.9586144382446862	1	1	LOC107070007	LOC127066049	TRUE	one_to_one
N13.HOG0000826	OG0000048	L5	24.97352556859138	19.172089835161007	-0.9308848588989098	2.3655120898898097	0.4512759362031998	0.3628580137092383	-0.2204868089073709	2.0777005006041853	0.31812368338775177	0.4065873880146072	0.2033888775934528	3.418337754488095e-9	0.03913313840296463	7.0724756220527755e-11	0.21038659828917836	1.0255089651976524e-8	1	1	LOC107074587	LOC127071567	TRUE	one_to_one
N13.HOG0000829	OG0000048	L5	44306.62915523122	40326.8678038773	-0.76473014187891	1.11934676866191	0.7584649896898399	0.5601413035694084	-0.07164833308316883	0.6177051857237585	0.26265011695506374	0.4329623798678472	0.39843864139268415	0.0715390009819905	0.3133295139784545	0.04568097297882088	0.614253844345283	0.178142357155116	1	1	LOC107065094	LOC127062124	TRUE	one_to_one
N13.HOG0000833	OG0000049	L5	926.5597826241813	883.547910836735	0.6324583659155005	0.6591793594939229	0.5334734445007863	0.4400235451683097	0.09113669679179216	0.4285936105398261	0.22974292731032617	0.3593572275668547	0.3457828209675526	0.11473541869871104	0.2358008549880482	0.13411902773291254	0.5374849497766422	0.35729838404973535	1	1	LOC107070166	LOC127063600	TRUE	one_to_one
N13.HOG0000835	OG0000049	L5	1557.3203368891843	2353.845583544095	-0.9584658180356466	-0.9789913259369658	0.7436124584653981	0.5884584793395575	-0.10053405071854554	-0.5114697393070831	0.2952466176092244	0.4377528524080811	0.36697839542455535	0.11725001682611969	0.19742176318254925	0.09618158606343773	0.4928685493456373	0.2896058139742706	27	6	LOC107064932, LOC107064933, LOC107065068, LOC107065070, LOC107065071, LOC107065359, LOC107065361, LOC107065602, LOC107065768, LOC107069071, LOC107069800, LOC107071176, LOC107071388, LOC107073471, LOC107073472, LOC107073473, LOC107073593, LOC107073594, LOC107073595, LOC107073620, LOC107073672, LOC107073688, LOC107073689, LOC107073729, LOC107073748, LOC107073749, LOC107073787	LOC127071128, LOC127071129, LOC127071130, LOC127071131, LOC127071132, LOC127072492	TRUE	many_to_many
N13.HOG0000836	OG0000049	L5	14466.544936435545	8883.666068180237	-0.18734931370048769	0.806109102263078	0.5779554092181006	0.6961238623263264	-0.02169579341828432	0.35215095583449857	0.1984589441878357	0.4680016332339758	0.46029513557918766	0.22440565955286249	0.745817836025253	0.24686540251137395	0.8962484743101565	0.5119216260834165	1	1	LOC107068601	LOC127063015	TRUE	one_to_one
N13.HOG0000839	OG0000050	L5	4627.41211510215	5148.460555000903	-0.9231345867001604	0.7990474936753841	0.4463365993443998	0.4291043231295121	-0.22120192593216623	0.5316117352528881	0.3159433202371427	0.35675762690166013	0.20094382786173548	0.06566540242331909	0.03861674922599382	0.0625849454709936	0.20875181269060616	0.2194690618355538	4	5	LOC107068935, LOC107068937, LOC107068949, LOC107073573	LOC127066140, LOC127066141, LOC127066142, LOC127066143, LOC127066198	TRUE	many_to_many
N13.HOG0000842	OG0000050	L5	2765.8249713282607	294.6053403989158	-0.9573210166192576	0.17379326420767524	0.6757865722431202	0.49980908633588605	-0.11587709788549085	0.10170045732298508	0.2963492075463331	0.3826624296378755	0.3429129818226103	0.3954299358974646	0.15659914736904787	0.7280510029547431	0.440047259252943	0.8835246903910052	1	1	LOC107069372	LOC127071841	TRUE	one_to_one
N13.HOG0000843	OG0000050	L5	995.108380267207	4350.49843962931	2.0961973335608297	1.2829185214559975	0.6463771073161629	0.4720016210667131	1.2137513950565595	0.8257778223186297	0.9486845903813512	0.40043419973278327	0.07035044768171012	0.01594878861131136	0.00118280539673862	0.0065670220130927	0.02433869607121631	0.04410757366574205	3	1	LOC107064054, LOC107072739, LOC107072839	LOC127067492	TRUE	many_to_one
N13.HOG0000844	OG0000050	L5	49.80164851115523	55660.97486199133	-0.4079713708694779	0.6413458436005135	0.729943953628854	0.6204625744071306	-0.03645112831298971	0.31340497796231154	0.2259462144677406	0.4386506034660948	0.4425851857701624	0.23666173355677603	0.5762246443259722	0.30129627042855806	0.8059110675015803	0.5723505913857887	1	1	LOC107069232	LOC127062191	TRUE	one_to_one
N13.HOG0000845	OG0000051	L5	3491.0038484310694	3548.214025415271	-1.0540959473069411	-0.0929442773472928	0.502348820903323	0.3085869242251726	-0.23506959175871364	-0.0725513906773418	0.3609981191321106	0.2726926239680505	0.21464292634527127	0.39515153087922505	0.03587559192494866	0.7632671892593003	0.20048840264977297	0.9017147333593144	1	1	LOC107063940	LOC127066740	TRUE	one_to_one
N13.HOG0000846	OG0000051	L5	1802.8193691965032	10680.306666111246	-1.4780937350183976	-0.5078165030806097	0.6427498972689357	0.6678511871573997	-0.3323602018408643	-0.22943848812410164	0.5378803818680825	0.4519034843509431	0.2212544632781146	0.305946709135	0.02146859208689618	0.4470312171250245	0.15045637115977376	0.7045983011499242	6	2	LOC107063915, LOC107063916, LOC107071795, LOC107073447, LOC107073604, LOC107073657	LOC127067355, LOC127067356	TRUE	many_to_many
N13.HOG0000847	OG0000051	L5	3210.6243041337752	11689.1730684597	-0.6342096119656682	-0.00851366677137509	0.46641542467427066	0.2469681331425397	-0.11113357291671862	-0.00720151620339337	0.22670652518659368	0.22714078411333427	0.30643282465445043	0.487357549435926	0.1739082093275971	0.9725001845013036	0.464276230395908	0.9911555548585552	1	2	LOC107063999	LOC127066742, LOC127066743	TRUE	one_to_many
N13.HOG0000853	OG0000053	L5	70.86884844558143	11.788601288594178	0.11848709180919316	0.7011229363010524	0.7344558845408888	0.8458196581654391	0.01017703159778835	0.243408525958334	0.21586403803919824	0.5037210525197425	0.4835542780863773	0.3146697053564319	0.8718363657145031	0.40714559267172057	0.9523092795286324	0.672094139829866	1	1	LOC107071599	LOC127063185	TRUE	one_to_one
N13.HOG0000854	OG0000053	L5	27062.734184095625	32773.022233269396	-0.4183410819749735	-3.169406836160814	1.03179462928665	0.8450743412219676	-0.02539011418216966	-1.7890788839631064	0.26046392975423177	1.0330333803916596	0.4680258111002232	0.00829737037490607	0.6851468002771948	1.7651935704199122e-4	0.8662845392186567	0.0026167725772359	1	1	LOC107066276	LOC127071182	TRUE	one_to_one
N13.HOG0000855	OG0000053	L5	561.8547462474229	565.6651468164308	0.5955149997811184	0.14986543359582957	0.3498870993577739	0.1517782646765051	0.15619986243384124	0.1401166111007573	0.215043140000149	0.14678692491184858	0.21583377579029725	0.16987834556911818	0.088751533996124	0.3234479563767063	0.32947221561366596	0.5947289548594877	1	1	LOC107068662	LOC127066046	TRUE	one_to_one
N13.HOG0000856	OG0000053	L5	11986.9850337145	28504.281372301855	-0.4624593988265619	-2.0503138702571473	1.043977681945816	0.7962555581238365	-0.02788435514086875	-0.8617571149099128	0.2639865813556453	0.60294375731698	0.4653491351066057	0.0552865301067692	0.6577814721754585	0.0100256172317364	0.8524247516484782	0.0606043173882405	1	1	LOC107066275	LOC127067305	TRUE	one_to_one
N13.HOG0000858	OG0000053	L5	296652.38713877805	147169.54770682892	0.01527931956344847	1.4840800744354707	0.9430043772661024	0.9093549159199844	9.917443092976603e-4	0.48920595335152306	0.24025767442986223	0.5513772077657842	0.49863656059382344	0.1801709022908596	0.987072594709995	0.10267650900698204	0.9963466014239576	0.3019131823779447	1	1	LOC107065911	LOC127070702	TRUE	one_to_one
N13.HOG0000859	OG0000054	L5	484.705839060818	100.22546359039782	-2.2173240507863508	-0.45891364871460705	0.6763340385995671	0.6541759366899002	-1.3182813404676466	-0.21155079159627563	0.9988517676225211	0.4465932144959621	0.06809823718818986	0.3180767780264544	0.00104380646190429	0.4829822333556681	0.02236146700594996	0.7319972909604642	1	1	LOC107072152	LOC127071204	TRUE	one_to_one
N13.HOG0000860	OG0000054	L5	58.7527024135826	195.42462857702984	-4.725883047339468	0.5886783753693051	1.0212803727767952	0.9084905208214892	-3.9652150563535895	0.1862097386829374	1.0209684873303866	0.5144939134197508	0.00153913469309641	0.35941499397701476	3.702669846462478e-6	0.5170016681010997	3.430447111304377e-4	0.7571649143814733	1	1	LOC107073381	LOC127066055	TRUE	one_to_one
N13.HOG0000861	OG0000054	L5	358.78901663180045	347.8302441482767	-6.339611257193069	-2.780996075116465	1.2582061383931982	0.8915224883912056	-5.0259036933092265	-1.2009010309667658	1.1832581216223137	0.8323709053958589	5.462441254949768e-4	0.0319200865552941	4.689225028437699e-7	0.00181232993059316	6.756823683650126e-5	0.01653457816408776	1	1	LOC107073382	LOC127066056	TRUE	one_to_one
N13.HOG0000862	OG0000054	L5	244.77814993828375	418.6833093197369	-2.569346990694293	0.3929510391798756	0.9124809569042256	0.5651450809834886	-0.8950023320996768	0.20808254226074263	1.1207272785333409	0.413015000441278	0.17718597896954136	0.30730858133230904	0.00486587488273776	0.4868610343756915	0.06112918934343054	0.7350643398809875	1	1	LOC107064364	LOC127066578	TRUE	one_to_one
N13.HOG0000863	OG0000054	L5	282.7663321920175	443.31850802790024	0.07513900539137867	-1.0923194697439222	0.3794231100026557	0.6152405571782156	0.01483270832848098	-0.5507738614363374	0.16895197552705357	0.4529199331758104	0.4669478116432567	0.10682541048206028	0.8430177834511975	0.07582612915186876	0.9403146134493306	0.24890926018017057	1	1	LOC107071509	LOC127064106	TRUE	one_to_one
N13.HOG0000864	OG0000054	L5	558.9674297831419	331.26736624887855	-0.6187999046900869	-1.7282186087020477	0.747091332444438	0.4914014365354259	-0.0563849422562326	-1.1382397643219406	0.24445987521200735	0.4483623015287837	0.41601538999695287	0.00283504566363801	0.4075126318967186	4.365884627901888e-4	0.6929752627427297	0.00539124395376454	1	1	LOC107072661	LOC127065417	TRUE	one_to_one
N13.HOG0000865	OG0000054	L5	1131.6419710614798	829.882671057189	-1.8892917659554471	-0.743763154486865	0.7134995976727492	0.6491472457848517	-0.5847133498927385	-0.3487638195199797	0.7892093006870785	0.4512480443566801	0.1792423159697577	0.2184372071659588	0.00809880463553349	0.2518968889650146	0.0841435027675484	0.5180965488446019	1	1	LOC107064481	LOC127063522	TRUE	one_to_one
N13.HOG0000868	OG0000055	L5	440.7910135409798	721.4077653894136	-0.03984218971482436	-0.45226116481725154	0.12369775769997854	0.09824546153861471	-0.02369121080117814	-0.4397108187192711	0.09564825868990968	0.09695555750628136	0.4030952685180781	2.8386832153781683e-6	0.7473821930998692	4.156893222187245e-6	0.8971095156178808	1.215629278421144e-4	1	1	LOC107065863	LOC127071647	TRUE	one_to_one
N13.HOG0000869	OG0000055	L5	300.72159327667873	436.7908163491874	-0.07381482913439358	-0.97934460716848	0.22046478199296696	0.14511030795671415	-0.02732569637924608	-0.928432537833742	0.1347890566325507	0.14256713950533775	0.4218111826506063	2.7535862479055595e-11	0.7377649417711207	1.4890196122109607e-11	0.8921251606102707	2.657327307945714e-9	1	1	LOC107066604	LOC127073105	TRUE	one_to_one
N13.HOG0000870	OG0000055	L5	610.2772892498695	464.4274641286356	-0.20089462667929564	0.14245679004274317	0.27157197271535677	0.2842936974880299	-0.06080831338311599	0.11494584484067671	0.1532957036549365	0.25547922917274474	0.34880283753854924	0.3264140684510697	0.4594533570123984	0.616307632880264	0.7305687659146961	0.820845620418093	1	1	LOC107072125	LOC127071452	TRUE	one_to_one
N13.HOG0000871	OG0000055	L5	59.689417072507815	202.97868343197015	-0.3606188260187161	-1.7621817288359831	0.5605722959614895	0.4570458659621733	-0.04456763330101906	-1.2303565286953062	0.20420674049586207	0.4309083843724933	0.419341795508304	9.026379005786512e-4	0.5200263685922633	1.1545057833883536e-4	0.7705744048519191	0.001855205830276	1	1	LOC107068866	LOC127071502	TRUE	one_to_one
N13.HOG0000872	OG0000055	L5	207.06419986590743	341.62264380757756	-0.23720518590529444	-0.7104982169644896	0.5856033110323784	0.4228085679263658	-0.02716262583730305	-0.47536770494099834	0.2010345481520681	0.3509988038873941	0.450871183306248	0.0858066985925715	0.6854325183130909	0.09287459589940912	0.8664018064196645	0.283574111629694	1	1	LOC107066976	LOC127069329	TRUE	one_to_one
N13.HOG0000873	OG0000055	L5	833.8452702584216	1903.635477808666	-0.1938185541903705	0.1091535976874604	0.164172612944575	0.19361492714341985	-0.0981483899442023	0.09809250790855624	0.12240888820446202	0.18357057405565505	0.20790390232519815	0.2965498674750393	0.23777045802290375	0.5729130960189	0.5390515172747048	0.7938521336729675	1	2	LOC107074629	LOC127064087, LOC127065455	TRUE	one_to_many
N13.HOG0000876	OG0000056	L5	315.53618137510216	211.56525599693703	0.6498092282619325	-0.45599269306230383	0.4446604021148758	0.44069788549292527	0.123356818253118	-0.29422473307015035	0.22905728790714744	0.3560967279931472	0.28581215377048946	0.20376120106805873	0.14391648497476375	0.3008062895714678	0.4216615344626761	0.572064150670788	1	1	LOC107063733	LOC127065223	TRUE	one_to_one
N13.HOG0000877	OG0000056	L5	145.37628019037294	49.87292344462111	0.7210863328472671	-1.5024236186265036	0.6073220998696152	0.39978643763832855	0.08997680591797283	-1.1032836225747171	0.24774265994963135	0.369990541203521	0.35899914083938805	8.028473095227362e-4	0.23510099541808183	1.712320634539549e-4	0.536886575480722	0.00255540104345114	1	1	LOC107072452	LOC127063756	TRUE	one_to_one
N13.HOG0000880	OG0000056	L5	1718.7171707785535	1170.1364498672904	0.6807182325395394	-1.8132608765081752	0.4323112869826805	0.2297521936815928	0.13761557029865307	-1.6659931338607012	0.235749893445656	0.2333662061822285	0.2657251244673832	4.8183679268731794e-14	0.11534833268001347	2.9679549320512588e-15	0.3774815940787083	1.230185861896024e-12	1	1	LOC107064299	LOC127072933	TRUE	one_to_one
N13.HOG0000882	OG0000056	L5	151.49298588312797	173.78133624457655	0.5551391396012869	-0.588443332774611	0.383092537764714	0.3196276261191808	0.124104118806613	-0.4560136016226726	0.20828219271937948	0.28378526776966595	0.26707052727460073	0.05304316621686567	0.14730984526531	0.06561749065144218	0.4262950800715948	0.2262279801530836	1	1	LOC107071973	LOC127070428	TRUE	one_to_one
N13.HOG0000883	OG0000056	L5	588.9745934022535	186.81667123465948	0.18041034772775377	-1.2581665134369098	0.7277982819844085	0.4460998058523835	0.01572270030417831	-0.8412102546453823	0.21629845188813257	0.3846125464180286	0.474544247998204	0.01155679264447784	0.8042233109830976	0.00479683037643372	0.9240012509167506	0.03485417138977294	1	1	LOC107074123	LOC127064489	TRUE	one_to_one
N13.HOG0000887	OG0000057	L5	2041.2546385730168	1179.8160507852406	0.9615728540938978	0.952152617610998	0.5704348146194743	0.4233211840369891	0.15386088798274516	0.6444578259316305	0.3061441685034414	0.3581324517364507	0.28900511721053124	0.03329413781920074	0.09185667549848396	0.02449697884989866	0.3356202578085537	0.11556314346880944	1	1	LOC107072986	LOC127069312	TRUE	one_to_one
N13.HOG0000888	OG0000057	L5	3392.611843355125	386.5011676922498	0.3451129555885639	-0.01333023044815657	0.3041226633997884	0.2987239345860443	0.09542645089828058	-0.01054507920311871	0.17078313104943932	0.2656915819378867	0.28751679974802	0.4841798778869453	0.2564666266672562	0.9644070829451924	0.5584969873944073	0.9890132252022223	1	1	LOC107070586	LOC127067507	TRUE	one_to_one
N13.HOG0000889	OG0000057	L5	232.2046773485708	315.08548443487786	-0.4457698756970796	0.1473678580764122	0.43692675058695474	0.327909705897687	-0.07876398715698553	0.11199734828660092	0.19761235352755613	0.2860096554353011	0.3474525912382961	0.3477437283739138	0.3076149468609135	0.653131614056347	0.6086925195554744	0.842952600528151	1	1	LOC107070256	LOC127065968	TRUE	one_to_one
N13.HOG0000890	OG0000057	L5	1628.1530042096028	1190.5319996038756	0.3700448486397537	0.47111045807729546	0.4317172048879944	0.27697184347907683	0.06488189206298257	0.3854157459118744	0.18996380916791583	0.2516945886452387	0.37041475255797646	0.0622726381490415	0.3913639797273035	0.08895563047612773	0.67979218509541806	0.27584033700641575	1	1	LOC107073849	LOC127061531	TRUE	one_to_one
N13.HOG0000891	OG0000057	L5	1271.7176691293157	779.7858389794583	0.4624363952159613	-0.3960166314199792	0.3239613192395313	0.33189366981752355	0.12433809013637544	-0.30025182970950076	0.18812737601633392	0.29010800592766567	0.2469207859107787	0.14984795073973656	0.15345217472861028	0.2327897515568055	0.4350420131881923	0.49508630223942535	1	1	LOC107070191	LOC127065967	TRUE	one_to_one
N13.HOG0000892	OG0000057	L5	580.8799429769005	574.5092781325247	0.01621450549629973	-1.0894767720865537	0.498994429965442	0.3843862620400695	0.00224527998944701	-0.7886431660662584	0.18570015638109183	0.33916320246773074	0.49555351491054733	0.00849977395082823	0.9740778123642234	0.00459221611147216	0.991428671501931	0.03377289566593185	1	1	LOC107070593	LOC127067506	TRUE	one_to_one
N13.HOG0000893	OG0000057	L5	1987.6921064123064	4351.532398837216	1.9313938228405043	0.07991869746230226	0.5150268951256908	0.45062849525920806	1.517098343065403	0.05048880045728311	0.7169376776462538	0.35823570092244694	0.01536464882751062	0.4440700528831372	1.7677574901290457e-4	0.8592339428125977	0.00645093377843185	0.946212266755125	1	1	LOC107073840	LOC127069529	TRUE	one_to_one
N13.HOG0000894	OG0000058	L5	2544.907084470497	3802.1925825268345	0.4608915575923586	-0.35197737146381963	0.5328114184682954	0.35544611782516555	0.06244640705468339	-0.2577504368774352	0.2089040125955191	0.30513775020388484	0.3874051884492667	0.1988247701752407	0.38702881658232674	0.32205626502003015	0.6770113425750492	0.5934438506905145	1	2	LOC107065737	LOC127068156, LOC127068158	TRUE	one_to_many
N13.HOG0000897	OG0000058	L5	96.17403249911722	226.996028616984	-4.605973000359126	-2.344322740271288	1.2419599862357356	0.9487779053002178	-3.0093567305996993	-0.8132029146577019	1.6654586447353643	0.6768650453160011	0.04819150098306468	0.08473843355693866	2.083817211397692e-4	0.01347784994484027	0.00720093316240158	0.07510455450426604	1	1	LOC107073083	LOC127064308	TRUE	one_to_one
N13.HOG0000898	OG0000058	L5	2689.575251213008	936.1509100150236	2.033411626478145	0.11545319701308276	0.7946028212352735	0.7905236628042369	0.549508305339082	0.04302609762086721	0.8192921588714891	0.48273083716225235	0.207760771290775	0.464762413312403	0.01049649986520745	0.8838846973319692	0.09771629470928556	0.9565911201104812	1	1	LOC107065709	LOC127068153	TRUE	one_to_one
N13.HOG0000903	OG0000060	L5	5912.816949049009	2593.8404637324647	-1.054441658790606	0.5563917081690601	0.343423445551623	0.18671315137301545	-0.5377491313079164	0.5054074500639039	0.42596111369960504	0.17866409443796769	0.0475873062081652	0.00227686125946493	0.00213784116618256	0.00288316341620174	0.03607809759515542	0.02370855723363705	1	1	LOC107065964	LOC127071428	TRUE	one_to_one
N13.HOG0000904	OG0000060	L5	56.57958053051215	17.706738869282013	0.39400678491824337	0.22990530342412588	0.1759980915357062	0.38811537391691325	0.2141526704083195	0.1600890203124943	0.14941218112862958	0.32432316433334	0.06063418821171188	0.31084699613520306	0.02517549529505891	0.553607336804378	0.16344054759115298	0.7813255731843194	1	1	LOC107071911	LOC127069811	TRUE	one_to_one
N13.HOG0000905	OG0000060	L5	5909.943107777738	1363.6270108676056	-0.2952453932566114	-1.5176762431661457	0.354883840044245	0.46003945182826705	-0.06576068243265773	-1.0201653213671138	0.17411952903552969	0.4099263196953174	0.35636511366302215	0.00409573567756338	0.40543751349996027	9.702533444524812e-4	0.6912288832960312	0.01017012541775492	1	1	LOC107071910	LOC127069812	TRUE	one_to_one
N13.HOG0000906	OG0000060	L5	1158.3352105455251	1588.5667714300937	0.2417212893366077	0.27899020725498325	0.2729582659882218	0.25145399735066476	0.07359254945645187	0.23502642841016827	0.15627185437213884	0.23112278872250264	0.3209448542281505	0.15442410956592506	0.3758539488105676	0.26721111996547137	0.6680329640908523	0.5348788086059362	1	1	LOC107073455	LOC127065277	TRUE	one_to_one
N13.HOG0000907	OG0000060	L5	6144.247124271432	4899.946912265544	0.3354741204353027	-1.1327810693742206	0.3252249111696252	0.29224988589903833	0.08475440889485113	-0.9322939867544592	0.173019803289927	0.2738710402316024	0.3133143356634965	2.4475309662042033e-4	0.302299743513805	1.0615707505711044e-4	0.6035872626165996	0.00173745618435623	1	1	LOC107070584	LOC127065655	TRUE	one_to_one
N13.HOG0000917	OG0000062	L5	1235.6602214303664	1499.0201118826385	-1.3710402361864462	0.7023067225187951	0.7096093501132664	0.6617591256733489	-0.21389197583363673	0.32234520027754965	0.4374687764982183	0.45425892081727626	0.2858136669121658	0.23802984717192133	0.05334646685214122	0.28856610642568725	0.2496807080825167	0.5583403692456569	1	1	LOC107065150	LOC127069077	TRUE	one_to_one
N13.HOG0000920	OG0000062	L5	29.274140442712532	574.8547410096005	-0.6690543204889353	2.3153255239391824e-4	0.7911101497785157	0.47265158255638456	-0.05757043546528274	1.4128923339848466e-4	0.25353818695159036	0.369223743883211	0.4177896074109507	0.4998477064256719	0.3977113298861362	0.9996091492162346	0.685038272471812	0.9999994907501798	1	1	LOC107069540	LOC127069082	TRUE	one_to_one
N13.HOG0000921	OG0000062	L5	743.5485393068506	345.5255278030656	-1.4710258193811727	-5.80284388599412	0.9268159498425308	1.5187409080973122	-0.14873418359000629	-3.0581376796872446	0.417924849591087	2.1117223961222735	0.3563824590722122	0.02976728694501329	0.11247137495010058	1.330057742373963e-4	0.3731647631527784	0.00208451434656459	1	1	LOC107065267	LOC127069079	TRUE	one_to_one
N13.HOG0000922	OG0000062	L5	1335.74827692324	2065.2513398458973	-0.782370822582799	0.20132590249393745	0.7637119033571417	0.4464391987262245	-0.07311424643980668	0.12814272171995328	0.2654308591715307	0.3565734766086079	0.39727848969694135	0.3598220981370743	0.30563132951666555	0.6520188927072921	0.6066957528637578	0.8424976878588617	1	1	LOC107065115	LOC127069080	TRUE	one_to_one
N13.HOG0000924	OG0000063	L5	4652.85609783683	19418.909537942156	-0.868695489358473	3.874046116855166	0.9627226197299944	2.169636576355885	-0.06239342741375651	0.3888339642475453	0.28997392798495963	0.8186618735865222	0.4239981491664221	0.30345239078233793	0.3668804971788128	0.07416830036404129	0.6607390834808327	0.24534760956926208	1	1	LOC107074011	LOC127073086	TRUE	one_to_one
N13.HOG0000925	OG0000063	L5	11460.833537185044	17972.06609328734	-0.01966914246974478	-0.8434507532143826	0.5115911248678984	0.33809851011164244	-0.00263768991469518	-0.643196487002003	0.1873655893662358	0.30099025340177565	0.4948363612430463	0.01514671725913008	0.9693312904313508	0.01260674438734693	0.989712684879528	0.07163420017220914	1	1	LOC107067983	LOC127071260	TRUE	one_to_one
N13.HOG0000927	OG0000063	L5	8988.651965385665	8621.693441113082	-0.11427064967809626	4.223314180521147	0.5997319080570459	1.6915690138132624	-0.01255896249238142	0.7709886065642468	0.19946343110405168	1.0684743869848965	0.47731258564118206	0.1788151201047161	0.8488889649913771	0.012536042733217	0.9425030964294628	0.07137084451794712	1	1	LOC107064654	LOC127068992	TRUE	one_to_one
N13.HOG0000928	OG0000063	L5	40577.8162526896	114615.43557934392	-0.33417063994192314	4.580684808642757	0.7655220968732804	2.1390660119375764	-0.02788585025423513	0.5209340196228263	0.2260782296291119	0.9563837586742732	0.456810250606245	0.26271739216916395	0.6624548162188302	0.03223844831239549	0.854955012201423	0.14056670336994367	1	2	LOC107064659	LOC127068993, LOC127069173	TRUE	one_to_many
N13.HOG0000929	OG0000063	L5	4697.810413402579	25645.506354717203	-0.04149589031934934	2.4875803899570204	0.5912058663144502	1.3521153043485654	-0.00463032194274403	0.5003049456840732	0.1975730329092401	0.691859999781477	0.4915514839519438	0.2173269092802196	0.9440435771098784	0.0658020967096265	0.980898131171225	0.22662588883478713	1	1	LOC107073823	LOC127068991	TRUE	one_to_one
N13.HOG0000931	OG0000063	L5	3974.0709326292977	15156.461446278732	-0.8973910466501838	-1.3829330441015537	0.5116964450538954	0.7565811422816818	-0.16377649366323654	-0.5698945172702523	0.2927016861952512	0.5130468397840181	0.2649046290731495	0.12525166535995247	0.07947221284743566	0.0675688518198609	0.3116550962216871	0.23046810706957857	1	1	LOC107067458	LOC127064849	TRUE	one_to_one
