tx	gene_id	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
XM_015330795.1	LOC107071637	2172.814	2176.902	2175.609	2162.604	2170.853	2164.617	2166.622	2165.476	2161.774	2157.145	2149.191	2173.904	2170.702	2149.051	2177.014	2176.984	2183.25	2153.78	2173.094	2159.463	2175.454	2148.67	2192.177	2188.392	2166.941	2164.055	2150.063	2182.207	2160.639	2167.262	2170.156	2170.238	2173.166	2152.845	2158.82	2174.953	2185.671	2172.301	2163.85	2176.303	2156.598	2172.076	2160.344	2153.494	2146.68	2163.113	2159.028	2149.496	2167.811	2153.336	2161.124	2155.003	2161.157	2153.98	2151.429	2157.296	2151.3	2152.387	2145.218	2156.629	2164.483	2167.601	2155.482	2156.276	2164.835	2145.46	2186.21	2187.098	2166.184	2170.379	2174.892	2183.465	2183.833	2158.217	2178.396	2168.356	2172.64
XM_015330797.1	LOC107071639	1916.814	1920.902	1919.609	1906.604	1914.853	1908.617	1910.622	1909.476	1905.774	1901.145	1893.191	1917.904	1914.702	1893.051	1921.014	1920.984	1927.25	1897.78	1917.094	1903.463	1919.454	1892.67	1936.177	1932.392	1910.941	1908.055	1894.063	1926.207	1904.639	1911.262	1914.156	1914.238	1917.166	1896.845	1902.82	1918.953	1929.671	1916.301	1907.85	1920.303	1900.598	1916.076	1904.344	1897.494	1890.68	1907.113	1903.028	1893.496	1911.811	1897.336	1905.124	1899.003	1905.157	1897.98	1895.429	1901.296	1895.3	1896.387	1889.218	1900.629	1908.483	1911.601	1899.482	1900.276	1908.835	1889.46	1930.21	1931.098	1910.184	1914.379	1918.892	1927.465	1927.833	1902.217	1922.396	1912.356	1916.64
XM_015330796.1	LOC107071639	1393.814	1397.902	1396.609	1383.604	1391.853	1385.617	1387.622	1386.476	1382.774	1378.145	1370.191	1394.904	1391.702	1370.051	1398.014	1397.984	1404.25	1374.78	1394.094	1380.463	1396.454	1369.67	1413.177	1409.392	1387.941	1385.055	1371.063	1403.207	1381.639	1388.262	1391.156	1391.238	1394.166	1373.845	1379.82	1395.953	1406.671	1393.301	1384.85	1397.303	1377.598	1393.076	1381.344	1374.494	1367.68	1384.113	1380.028	1370.496	1388.811	1374.336	1382.124	1376.003	1382.157	1374.98	1372.429	1378.296	1372.3	1373.387	1366.218	1377.629	1385.483	1388.601	1376.482	1377.276	1385.835	1366.46	1407.21	1408.098	1387.184	1391.379	1395.892	1404.465	1404.833	1379.217	1399.396	1389.356	1393.64
XM_015330822.1	LOC107071651	1795.814	1799.902	1798.609	1785.604	1793.853	1787.617	1789.622	1788.476	1784.774	1780.145	1772.191	1796.904	1793.702	1772.051	1800.014	1799.984	1806.25	1776.78	1796.094	1782.463	1798.454	1771.67	1815.177	1811.392	1789.941	1787.055	1773.063	1805.207	1783.639	1790.262	1793.156	1793.238	1796.166	1775.845	1781.82	1797.953	1808.671	1795.301	1786.85	1799.303	1779.598	1795.076	1783.344	1776.494	1769.68	1786.113	1782.028	1772.496	1790.811	1776.336	1784.124	1778.003	1784.157	1776.98	1774.429	1780.296	1774.3	1775.387	1768.218	1779.629	1787.483	1790.601	1778.482	1779.276	1787.835	1768.46	1809.21	1810.098	1789.184	1793.379	1797.892	1806.465	1806.833	1781.217	1801.396	1791.356	1795.64
XM_015330823.1	LOC107071651	1654.814	1658.902	1657.609	1644.604	1652.853	1646.617	1648.622	1647.476	1643.774	1639.145	1631.191	1655.904	1652.702	1631.051	1659.014	1658.984	1665.25	1635.78	1655.094	1641.463	1657.454	1630.67	1674.177	1670.392	1648.941	1646.055	1632.063	1664.207	1642.639	1649.262	1652.156	1652.238	1655.166	1634.845	1640.82	1656.953	1667.671	1654.301	1645.85	1658.303	1638.598	1654.076	1642.344	1635.494	1628.68	1645.113	1641.028	1631.496	1649.811	1635.336	1643.124	1637.003	1643.157	1635.98	1633.429	1639.296	1633.3	1634.387	1627.218	1638.629	1646.483	1649.601	1637.482	1638.276	1646.835	1627.46	1668.21	1669.098	1648.184	1652.379	1656.892	1665.465	1665.833	1640.217	1660.396	1650.356	1654.64
XM_015330821.1	LOC107071651	1671.814	1675.902	1674.609	1661.604	1669.853	1663.617	1665.622	1664.476	1660.774	1656.145	1648.191	1672.904	1669.702	1648.051	1676.014	1675.984	1682.25	1652.78	1672.094	1658.463	1674.454	1647.67	1691.177	1687.392	1665.941	1663.055	1649.063	1681.207	1659.639	1666.262	1669.156	1669.238	1672.166	1651.845	1657.82	1673.953	1684.671	1671.301	1662.85	1675.303	1655.598	1671.076	1659.344	1652.494	1645.68	1662.113	1658.028	1648.496	1666.811	1652.336	1660.124	1654.003	1660.157	1652.98	1650.429	1656.296	1650.3	1651.387	1644.218	1655.629	1663.483	1666.601	1654.482	1655.276	1663.835	1644.46	1685.21	1686.098	1665.184	1669.379	1673.892	1682.465	1682.833	1657.217	1677.396	1667.356	1671.64
XM_015330820.1	LOC107071651	1753.814	1757.902	1756.609	1743.604	1751.853	1745.617	1747.622	1746.476	1742.774	1738.145	1730.191	1754.904	1751.702	1730.051	1758.014	1757.984	1764.25	1734.78	1754.094	1740.463	1756.454	1729.67	1773.177	1769.392	1747.941	1745.055	1731.063	1763.207	1741.639	1748.262	1751.156	1751.238	1754.166	1733.845	1739.82	1755.953	1766.671	1753.301	1744.85	1757.303	1737.598	1753.076	1741.344	1734.494	1727.68	1744.113	1740.028	1730.496	1748.811	1734.336	1742.124	1736.003	1742.157	1734.98	1732.429	1738.296	1732.3	1733.387	1726.218	1737.629	1745.483	1748.601	1736.482	1737.276	1745.835	1726.46	1767.21	1768.098	1747.184	1751.379	1755.892	1764.465	1764.833	1739.217	1759.396	1749.356	1753.64
XR_001476481.1	LOC107071651	1889.814	1893.902	1892.609	1879.604	1887.853	1881.617	1883.622	1882.476	1878.774	1874.145	1866.191	1890.904	1887.702	1866.051	1894.014	1893.984	1900.25	1870.78	1890.094	1876.463	1892.454	1865.67	1909.177	1905.392	1883.941	1881.055	1867.063	1899.207	1877.639	1884.262	1887.156	1887.238	1890.166	1869.845	1875.82	1891.953	1902.671	1889.301	1880.85	1893.303	1873.598	1889.076	1877.344	1870.494	1863.68	1880.113	1876.028	1866.496	1884.811	1870.336	1878.124	1872.003	1878.157	1870.98	1868.429	1874.296	1868.3	1869.387	1862.218	1873.629	1881.483	1884.601	1872.482	1873.276	1881.835	1862.46	1903.21	1904.098	1883.184	1887.379	1891.892	1900.465	1900.833	1875.217	1895.396	1885.356	1889.64
XR_001476480.1	LOC107071651	1931.814	1935.902	1934.609	1921.604	1929.853	1923.617	1925.622	1924.476	1920.774	1916.145	1908.191	1932.904	1929.702	1908.051	1936.014	1935.984	1942.25	1912.78	1932.094	1918.463	1934.454	1907.67	1951.177	1947.392	1925.941	1923.055	1909.063	1941.207	1919.639	1926.262	1929.156	1929.238	1932.166	1911.845	1917.82	1933.953	1944.671	1931.301	1922.85	1935.303	1915.598	1931.076	1919.344	1912.494	1905.68	1922.113	1918.028	1908.496	1926.811	1912.336	1920.124	1914.003	1920.157	1912.98	1910.429	1916.296	1910.3	1911.387	1904.218	1915.629	1923.483	1926.601	1914.482	1915.276	1923.835	1904.46	1945.21	1946.098	1925.184	1929.379	1933.892	1942.465	1942.833	1917.217	1937.396	1927.356	1931.64
XM_015330824.1	LOC107071652	2326.814	2330.902	2329.609	2316.604	2324.853	2318.617	2320.622	2319.476	2315.774	2311.145	2303.191	2327.904	2324.702	2303.051	2331.014	2330.984	2337.25	2307.78	2327.094	2313.463	2329.454	2302.67	2346.177	2342.392	2320.941	2318.055	2304.063	2336.207	2314.639	2321.262	2324.156	2324.238	2327.166	2306.845	2312.82	2328.953	2339.671	2326.301	2317.85	2330.303	2310.598	2326.076	2314.344	2307.494	2300.68	2317.113	2313.028	2303.496	2321.811	2307.336	2315.124	2309.003	2315.157	2307.98	2305.429	2311.296	2305.3	2306.387	2299.218	2310.629	2318.483	2321.601	2309.482	2310.276	2318.835	2299.46	2340.21	2341.098	2320.184	2324.379	2328.892	2337.465	2337.833	2312.217	2332.396	2322.356	2326.64
XM_015330825.1	LOC107071652	2128.814	2132.902	2131.609	2118.604	2126.853	2120.617	2122.622	2121.476	2117.774	2113.145	2105.191	2129.904	2126.702	2105.051	2133.014	2132.984	2139.25	2109.78	2129.094	2115.463	2131.454	2104.67	2148.177	2144.392	2122.941	2120.055	2106.063	2138.207	2116.639	2123.262	2126.156	2126.238	2129.166	2108.845	2114.82	2130.953	2141.671	2128.301	2119.85	2132.303	2112.598	2128.076	2116.344	2109.494	2102.68	2119.113	2115.028	2105.496	2123.811	2109.336	2117.124	2111.003	2117.157	2109.98	2107.429	2113.296	2107.3	2108.387	2101.218	2112.629	2120.483	2123.601	2111.482	2112.276	2120.835	2101.46	2142.21	2143.098	2122.184	2126.379	2130.892	2139.465	2139.833	2114.217	2134.396	2124.356	2128.64
XM_015330826.1	LOC107071652	1441.814	1445.902	1444.609	1431.604	1439.853	1433.617	1435.622	1434.476	1430.774	1426.145	1418.191	1442.904	1439.702	1418.051	1446.014	1445.984	1452.25	1422.78	1442.094	1428.463	1444.454	1417.67	1461.177	1457.392	1435.941	1433.055	1419.063	1451.207	1429.639	1436.262	1439.156	1439.238	1442.166	1421.845	1427.82	1443.953	1454.671	1441.301	1432.85	1445.303	1425.598	1441.076	1429.344	1422.494	1415.68	1432.113	1428.028	1418.496	1436.811	1422.336	1430.124	1424.003	1430.157	1422.98	1420.429	1426.296	1420.3	1421.387	1414.218	1425.629	1433.483	1436.601	1424.482	1425.276	1433.835	1414.46	1455.21	1456.098	1435.184	1439.379	1443.892	1452.465	1452.833	1427.217	1447.396	1437.356	1441.64
XM_015330828.1	LOC107071652	1409.814	1413.902	1412.609	1399.604	1407.853	1401.617	1403.622	1402.476	1398.774	1394.145	1386.191	1410.904	1407.702	1386.051	1414.014	1413.984	1420.25	1390.78	1410.094	1396.463	1412.454	1385.67	1429.177	1425.392	1403.941	1401.055	1387.063	1419.207	1397.639	1404.262	1407.156	1407.238	1410.166	1389.845	1395.82	1411.953	1422.671	1409.301	1400.85	1413.303	1393.598	1409.076	1397.344	1390.494	1383.68	1400.113	1396.028	1386.496	1404.811	1390.336	1398.124	1392.003	1398.157	1390.98	1388.429	1394.296	1388.3	1389.387	1382.218	1393.629	1401.483	1404.601	1392.482	1393.276	1401.835	1382.46	1423.21	1424.098	1403.184	1407.379	1411.892	1420.465	1420.833	1395.217	1415.396	1405.356	1409.64
XM_015330783.1	LOC107071630	2925.814	2929.902	2928.609	2915.604	2923.853	2917.617	2919.622	2918.476	2914.774	2910.145	2902.191	2926.904	2923.702	2902.051	2930.014	2929.984	2936.25	2906.78	2926.094	2912.463	2928.454	2901.67	2945.177	2941.392	2919.941	2917.055	2903.063	2935.207	2913.639	2920.262	2923.156	2923.238	2926.166	2905.845	2911.82	2927.953	2938.671	2925.301	2916.85	2929.303	2909.598	2925.076	2913.344	2906.494	2899.68	2916.113	2912.028	2902.496	2920.811	2906.336	2914.124	2908.003	2914.157	2906.98	2904.429	2910.296	2904.3	2905.387	2898.218	2909.629	2917.483	2920.601	2908.482	2909.276	2917.835	2898.46	2939.21	2940.098	2919.184	2923.379	2927.892	2936.465	2936.833	2911.217	2931.396	2921.356	2925.64
XM_015330782.1	LOC107071630	3251.814	3255.902	3254.609	3241.604	3249.853	3243.617	3245.622	3244.476	3240.774	3236.145	3228.191	3252.904	3249.702	3228.051	3256.014	3255.984	3262.25	3232.78	3252.094	3238.463	3254.454	3227.67	3271.177	3267.392	3245.941	3243.055	3229.063	3261.207	3239.639	3246.262	3249.156	3249.238	3252.166	3231.845	3237.82	3253.953	3264.671	3251.301	3242.85	3255.303	3235.598	3251.076	3239.344	3232.494	3225.68	3242.113	3238.028	3228.496	3246.811	3232.336	3240.124	3234.003	3240.157	3232.98	3230.429	3236.296	3230.3	3231.387	3224.218	3235.629	3243.483	3246.601	3234.482	3235.276	3243.835	3224.46	3265.21	3266.098	3245.184	3249.379	3253.892	3262.465	3262.833	3237.217	3257.396	3247.356	3251.64
XM_015330784.1	LOC107071631	866.814	870.902	869.609	856.604	864.853	858.617	860.622	859.476	855.774	851.145	843.191	867.904	864.702	843.051	871.014	870.984	877.25	847.78	867.094	853.463	869.454	842.67	886.177	882.392	860.941	858.055	844.063	876.207	854.639	861.262	864.156	864.238	867.166	846.845	852.82	868.953	879.671	866.301	857.85	870.303	850.598	866.076	854.344	847.494	840.68	857.113	853.028	843.496	861.811	847.336	855.124	849.003	855.157	847.98	845.429	851.296	845.3	846.387	839.218	850.629	858.483	861.601	849.482	850.276	858.835	839.46	880.21	881.098	860.184	864.379	868.892	877.465	877.833	852.217	872.396	862.356	866.64
XM_015330745.1	LOC107071609	5092.814	5096.902	5095.609	5082.604	5090.853	5084.617	5086.622	5085.476	5081.774	5077.145	5069.191	5093.904	5090.702	5069.051	5097.014	5096.984	5103.25	5073.78	5093.094	5079.463	5095.454	5068.67	5112.177	5108.392	5086.941	5084.055	5070.063	5102.207	5080.639	5087.262	5090.156	5090.238	5093.166	5072.845	5078.82	5094.953	5105.671	5092.301	5083.85	5096.303	5076.598	5092.076	5080.344	5073.494	5066.68	5083.113	5079.028	5069.496	5087.811	5073.336	5081.124	5075.003	5081.157	5073.98	5071.429	5077.296	5071.3	5072.387	5065.218	5076.629	5084.483	5087.601	5075.482	5076.276	5084.835	5065.46	5106.21	5107.098	5086.184	5090.379	5094.892	5103.465	5103.833	5078.217	5098.396	5088.356	5092.64
XM_015330747.1	LOC107071609	4961.814	4965.902	4964.609	4951.604	4959.853	4953.617	4955.622	4954.476	4950.774	4946.145	4938.191	4962.904	4959.702	4938.051	4966.014	4965.984	4972.25	4942.78	4962.094	4948.463	4964.454	4937.67	4981.177	4977.392	4955.941	4953.055	4939.063	4971.207	4949.639	4956.262	4959.156	4959.238	4962.166	4941.845	4947.82	4963.953	4974.671	4961.301	4952.85	4965.303	4945.598	4961.076	4949.344	4942.494	4935.68	4952.113	4948.028	4938.496	4956.811	4942.336	4950.124	4944.003	4950.157	4942.98	4940.429	4946.296	4940.3	4941.387	4934.218	4945.629	4953.483	4956.601	4944.482	4945.276	4953.835	4934.46	4975.21	4976.098	4955.184	4959.379	4963.892	4972.465	4972.833	4947.217	4967.396	4957.356	4961.64
XM_015330746.1	LOC107071609	5098.814	5102.902	5101.609	5088.604	5096.853	5090.617	5092.622	5091.476	5087.774	5083.145	5075.191	5099.904	5096.702	5075.051	5103.014	5102.984	5109.25	5079.78	5099.094	5085.463	5101.454	5074.67	5118.177	5114.392	5092.941	5090.055	5076.063	5108.207	5086.639	5093.262	5096.156	5096.238	5099.166	5078.845	5084.82	5100.953	5111.671	5098.301	5089.85	5102.303	5082.598	5098.076	5086.344	5079.494	5072.68	5089.113	5085.028	5075.496	5093.811	5079.336	5087.124	5081.003	5087.157	5079.98	5077.429	5083.296	5077.3	5078.387	5071.218	5082.629	5090.483	5093.601	5081.482	5082.276	5090.835	5071.46	5112.21	5113.098	5092.184	5096.379	5100.892	5109.465	5109.833	5084.217	5104.396	5094.356	5098.64
XM_015330744.1	LOC107071609	5184.814	5188.902	5187.609	5174.604	5182.853	5176.617	5178.622	5177.476	5173.774	5169.145	5161.191	5185.904	5182.702	5161.051	5189.014	5188.984	5195.25	5165.78	5185.094	5171.463	5187.454	5160.67	5204.177	5200.392	5178.941	5176.055	5162.063	5194.207	5172.639	5179.262	5182.156	5182.238	5185.166	5164.845	5170.82	5186.953	5197.671	5184.301	5175.85	5188.303	5168.598	5184.076	5172.344	5165.494	5158.68	5175.113	5171.028	5161.496	5179.811	5165.336	5173.124	5167.003	5173.157	5165.98	5163.429	5169.296	5163.3	5164.387	5157.218	5168.629	5176.483	5179.601	5167.482	5168.276	5176.835	5157.46	5198.21	5199.098	5178.184	5182.379	5186.892	5195.465	5195.833	5170.217	5190.396	5180.356	5184.64
XM_015330750.1	LOC107071609	5087.814	5091.902	5090.609	5077.604	5085.853	5079.617	5081.622	5080.476	5076.774	5072.145	5064.191	5088.904	5085.702	5064.051	5092.014	5091.984	5098.25	5068.78	5088.094	5074.463	5090.454	5063.67	5107.177	5103.392	5081.941	5079.055	5065.063	5097.207	5075.639	5082.262	5085.156	5085.238	5088.166	5067.845	5073.82	5089.953	5100.671	5087.301	5078.85	5091.303	5071.598	5087.076	5075.344	5068.494	5061.68	5078.113	5074.028	5064.496	5082.811	5068.336	5076.124	5070.003	5076.157	5068.98	5066.429	5072.296	5066.3	5067.387	5060.218	5071.629	5079.483	5082.601	5070.482	5071.276	5079.835	5060.46	5101.21	5102.098	5081.184	5085.379	5089.892	5098.465	5098.833	5073.217	5093.396	5083.356	5087.64
XM_015330753.1	LOC107071609	5105.814	5109.902	5108.609	5095.604	5103.853	5097.617	5099.622	5098.476	5094.774	5090.145	5082.191	5106.904	5103.702	5082.051	5110.014	5109.984	5116.25	5086.78	5106.094	5092.463	5108.454	5081.67	5125.177	5121.392	5099.941	5097.055	5083.063	5115.207	5093.639	5100.262	5103.156	5103.238	5106.166	5085.845	5091.82	5107.953	5118.671	5105.301	5096.85	5109.303	5089.598	5105.076	5093.344	5086.494	5079.68	5096.113	5092.028	5082.496	5100.811	5086.336	5094.124	5088.003	5094.157	5086.98	5084.429	5090.296	5084.3	5085.387	5078.218	5089.629	5097.483	5100.601	5088.482	5089.276	5097.835	5078.46	5119.21	5120.098	5099.184	5103.379	5107.892	5116.465	5116.833	5091.217	5111.396	5101.356	5105.64
XM_015330749.1	LOC107071609	5224.814	5228.902	5227.609	5214.604	5222.853	5216.617	5218.622	5217.476	5213.774	5209.145	5201.191	5225.904	5222.702	5201.051	5229.014	5228.984	5235.25	5205.78	5225.094	5211.463	5227.454	5200.67	5244.177	5240.392	5218.941	5216.055	5202.063	5234.207	5212.639	5219.262	5222.156	5222.238	5225.166	5204.845	5210.82	5226.953	5237.671	5224.301	5215.85	5228.303	5208.598	5224.076	5212.344	5205.494	5198.68	5215.113	5211.028	5201.496	5219.811	5205.336	5213.124	5207.003	5213.157	5205.98	5203.429	5209.296	5203.3	5204.387	5197.218	5208.629	5216.483	5219.601	5207.482	5208.276	5216.835	5197.46	5238.21	5239.098	5218.184	5222.379	5226.892	5235.465	5235.833	5210.217	5230.396	5220.356	5224.64
XM_015330754.1	LOC107071609	4963.814	4967.902	4966.609	4953.604	4961.853	4955.617	4957.622	4956.476	4952.774	4948.145	4940.191	4964.904	4961.702	4940.051	4968.014	4967.984	4974.25	4944.78	4964.094	4950.463	4966.454	4939.67	4983.177	4979.392	4957.941	4955.055	4941.063	4973.207	4951.639	4958.262	4961.156	4961.238	4964.166	4943.845	4949.82	4965.953	4976.671	4963.301	4954.85	4967.303	4947.598	4963.076	4951.344	4944.494	4937.68	4954.113	4950.028	4940.496	4958.811	4944.336	4952.124	4946.003	4952.157	4944.98	4942.429	4948.296	4942.3	4943.387	4936.218	4947.629	4955.483	4958.601	4946.482	4947.276	4955.835	4936.46	4977.21	4978.098	4957.184	4961.379	4965.892	4974.465	4974.833	4949.217	4969.396	4959.356	4963.64
XM_015330748.1	LOC107071609	5230.814	5234.902	5233.609	5220.604	5228.853	5222.617	5224.622	5223.476	5219.774	5215.145	5207.191	5231.904	5228.702	5207.051	5235.014	5234.984	5241.25	5211.78	5231.094	5217.463	5233.454	5206.67	5250.177	5246.392	5224.941	5222.055	5208.063	5240.207	5218.639	5225.262	5228.156	5228.238	5231.166	5210.845	5216.82	5232.953	5243.671	5230.301	5221.85	5234.303	5214.598	5230.076	5218.344	5211.494	5204.68	5221.113	5217.028	5207.496	5225.811	5211.336	5219.124	5213.003	5219.157	5211.98	5209.429	5215.296	5209.3	5210.387	5203.218	5214.629	5222.483	5225.601	5213.482	5214.276	5222.835	5203.46	5244.21	5245.098	5224.184	5228.379	5232.892	5241.465	5241.833	5216.217	5236.396	5226.356	5230.64
XM_015330743.1	LOC107071609	5276.814	5280.902	5279.609	5266.604	5274.853	5268.617	5270.622	5269.476	5265.774	5261.145	5253.191	5277.904	5274.702	5253.051	5281.014	5280.984	5287.25	5257.78	5277.094	5263.463	5279.454	5252.67	5296.177	5292.392	5270.941	5268.055	5254.063	5286.207	5264.639	5271.262	5274.156	5274.238	5277.166	5256.845	5262.82	5278.953	5289.671	5276.301	5267.85	5280.303	5260.598	5276.076	5264.344	5257.494	5250.68	5267.113	5263.028	5253.496	5271.811	5257.336	5265.124	5259.003	5265.157	5257.98	5255.429	5261.296	5255.3	5256.387	5249.218	5260.629	5268.483	5271.601	5259.482	5260.276	5268.835	5249.46	5290.21	5291.098	5270.184	5274.379	5278.892	5287.465	5287.833	5262.217	5282.396	5272.356	5276.64
XM_015330742.1	LOC107071609	5305.814	5309.902	5308.609	5295.604	5303.853	5297.617	5299.622	5298.476	5294.774	5290.145	5282.191	5306.904	5303.702	5282.051	5310.014	5309.984	5316.25	5286.78	5306.094	5292.463	5308.454	5281.67	5325.177	5321.392	5299.941	5297.055	5283.063	5315.207	5293.639	5300.262	5303.156	5303.238	5306.166	5285.845	5291.82	5307.953	5318.671	5305.301	5296.85	5309.303	5289.598	5305.076	5293.344	5286.494	5279.68	5296.113	5292.028	5282.496	5300.811	5286.336	5294.124	5288.003	5294.157	5286.98	5284.429	5290.296	5284.3	5285.387	5278.218	5289.629	5297.483	5300.601	5288.482	5289.276	5297.835	5278.46	5319.21	5320.098	5299.184	5303.379	5307.892	5316.465	5316.833	5291.217	5311.396	5301.356	5305.64
XM_015330757.1	LOC107071613	585.891	589.978	588.667	575.684	583.959	577.766	579.849	578.583	574.838	570.25	562.359	587.175	584.099	562.155	590.448	590.051	596.59	566.891	586.189	572.535	588.555	561.801	605.274	601.485	580.064	577.154	563.212	595.282	573.741	580.361	583.249	583.33	586.296	565.949	571.944	588.018	598.777	585.374	576.946	589.428	569.798	585.231	573.483	566.613	559.862	576.253	572.109	562.571	580.924	566.439	574.235	568.193	574.242	567.105	564.619	570.414	564.512	565.816	558.464	569.896	577.651	581.343	568.689	569.375	577.944	558.65	599.276	600.133	579.266	583.432	587.976	596.537	596.925	571.278	591.512	581.463	585.743
XM_015330756.1	LOC107071612	1598.814	1602.902	1601.609	1588.604	1596.853	1590.617	1592.622	1591.476	1587.774	1583.145	1575.191	1599.904	1596.702	1575.051	1603.014	1602.984	1609.25	1579.78	1599.094	1585.463	1601.454	1574.67	1618.177	1614.392	1592.941	1590.055	1576.063	1608.207	1586.639	1593.262	1596.156	1596.238	1599.166	1578.845	1584.82	1600.953	1611.671	1598.301	1589.85	1602.303	1582.598	1598.076	1586.344	1579.494	1572.68	1589.113	1585.028	1575.496	1593.811	1579.336	1587.124	1581.003	1587.157	1579.98	1577.429	1583.296	1577.3	1578.387	1571.218	1582.629	1590.483	1593.601	1581.482	1582.276	1590.835	1571.46	1612.21	1613.098	1592.184	1596.379	1600.892	1609.465	1609.833	1584.217	1604.396	1594.356	1598.64
XM_015330755.1	LOC107071611	2333.814	2337.902	2336.609	2323.604	2331.853	2325.617	2327.622	2326.476	2322.774	2318.145	2310.191	2334.904	2331.702	2310.051	2338.014	2337.984	2344.25	2314.78	2334.094	2320.463	2336.454	2309.67	2353.177	2349.392	2327.941	2325.055	2311.063	2343.207	2321.639	2328.262	2331.156	2331.238	2334.166	2313.845	2319.82	2335.953	2346.671	2333.301	2324.85	2337.303	2317.598	2333.076	2321.344	2314.494	2307.68	2324.113	2320.028	2310.496	2328.811	2314.336	2322.124	2316.003	2322.157	2314.98	2312.429	2318.296	2312.3	2313.387	2306.218	2317.629	2325.483	2328.601	2316.482	2317.276	2325.835	2306.46	2347.21	2348.098	2327.184	2331.379	2335.892	2344.465	2344.833	2319.217	2339.396	2329.356	2333.64
XM_015330731.1	LOC107071604	9935.814	9939.902	9938.609	9925.604	9933.853	9927.617	9929.622	9928.476	9924.774	9920.145	9912.191	9936.904	9933.702	9912.051	9940.014	9939.984	9946.25	9916.78	9936.094	9922.463	9938.454	9911.67	9955.177	9951.392	9929.941	9927.055	9913.063	9945.207	9923.639	9930.262	9933.156	9933.238	9936.166	9915.845	9921.82	9937.953	9948.671	9935.301	9926.85	9939.303	9919.598	9935.076	9923.344	9916.494	9909.68	9926.113	9922.028	9912.496	9930.811	9916.336	9924.124	9918.003	9924.157	9916.98	9914.429	9920.296	9914.3	9915.387	9908.218	9919.629	9927.483	9930.601	9918.482	9919.276	9927.835	9908.46	9949.21	9950.098	9929.184	9933.379	9937.892	9946.465	9946.833	9921.217	9941.396	9931.356	9935.64
XM_015330732.1	LOC107071606	2449.814	2453.902	2452.609	2439.604	2447.853	2441.617	2443.622	2442.476	2438.774	2434.145	2426.191	2450.904	2447.702	2426.051	2454.014	2453.984	2460.25	2430.78	2450.094	2436.463	2452.454	2425.67	2469.177	2465.392	2443.941	2441.055	2427.063	2459.207	2437.639	2444.262	2447.156	2447.238	2450.166	2429.845	2435.82	2451.953	2462.671	2449.301	2440.85	2453.303	2433.598	2449.076	2437.344	2430.494	2423.68	2440.113	2436.028	2426.496	2444.811	2430.336	2438.124	2432.003	2438.157	2430.98	2428.429	2434.296	2428.3	2429.387	2422.218	2433.629	2441.483	2444.601	2432.482	2433.276	2441.835	2422.46	2463.21	2464.098	2443.184	2447.379	2451.892	2460.465	2460.833	2435.217	2455.396	2445.356	2449.64
XM_015330734.1	LOC107071607	7978.814	7982.902	7981.609	7968.604	7976.853	7970.617	7972.622	7971.476	7967.774	7963.145	7955.191	7979.904	7976.702	7955.051	7983.014	7982.984	7989.25	7959.78	7979.094	7965.463	7981.454	7954.67	7998.177	7994.392	7972.941	7970.055	7956.063	7988.207	7966.639	7973.262	7976.156	7976.238	7979.166	7958.845	7964.82	7980.953	7991.671	7978.301	7969.85	7982.303	7962.598	7978.076	7966.344	7959.494	7952.68	7969.113	7965.028	7955.496	7973.811	7959.336	7967.124	7961.003	7967.157	7959.98	7957.429	7963.296	7957.3	7958.387	7951.218	7962.629	7970.483	7973.601	7961.482	7962.276	7970.835	7951.46	7992.21	7993.098	7972.184	7976.379	7980.892	7989.465	7989.833	7964.217	7984.396	7974.356	7978.64
XM_015330735.1	LOC107071607	7944.814	7948.902	7947.609	7934.604	7942.853	7936.617	7938.622	7937.476	7933.774	7929.145	7921.191	7945.904	7942.702	7921.051	7949.014	7948.984	7955.25	7925.78	7945.094	7931.463	7947.454	7920.67	7964.177	7960.392	7938.941	7936.055	7922.063	7954.207	7932.639	7939.262	7942.156	7942.238	7945.166	7924.845	7930.82	7946.953	7957.671	7944.301	7935.85	7948.303	7928.598	7944.076	7932.344	7925.494	7918.68	7935.113	7931.028	7921.496	7939.811	7925.336	7933.124	7927.003	7933.157	7925.98	7923.429	7929.296	7923.3	7924.387	7917.218	7928.629	7936.483	7939.601	7927.482	7928.276	7936.835	7917.46	7958.21	7959.098	7938.184	7942.379	7946.892	7955.465	7955.833	7930.217	7950.396	7940.356	7944.64
