tx	gene_id	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
XM_015331796.1	LOC107072124	9.812681	21.965898	9.057713	11.084328	9.337687	12.73559	10.201517	0.804417	8.993109	7.72512	6.443843	4.173755	3.809379	12.031884	1.962307	15.722515	8.83141	10.864924	13.276439	17.236028	7.50719	10.440082	33.446891	7.299658	11.764697	13.690803	7.731088	7.495183	1.940319	1.084171	9.230252	8.28592	4.4316	15.783266	19.844328	9.074632	17.619259	1.609347	7.575071	0	6.864042	3.65286	6.182894	3.334396	6.740627	2.044236	6.598717	14.635782	16.121204	12.456068	4.45646	13.64931	11.370062	1.904018	7.121266	6.677024	7.796333	2.251857	5.097373	3.158252	6.187177	7.5187	2.298818	26.969049	4.948874	21.922455	10.855205	10.949905	1.246831	1.876795	18.532166	14.354145	0	15.556566	2.466836	9.180244	6.187403
XM_015331799.1	LOC107072124	7.560275	2.444365	0	3.556985	0	17.116812	4.897013	12.318126	5.594529	4.077755	10.234253	22.096324	11.205118	0.857484	2.335628	5.354394	15.424585	1.510339	0	5.06598	0	0	2.1772	0.837491	9.534016	1.255768	4.999747	0	0	8.275366	9.106189	0	9.74939	3.200967	5.791795	5.186579	0	1.664193	4.06983	0	6.610192	13.872056	3.031721	4.405844	0	0	0	2.057149	9.143569	3.910584	4.89386	8.301749	1.123017	2.581345	0	6.659885	7.287128	0	0	10.327999	0	0	6.789552	4.357962	4.512018	3.057121	0	1.355907	1.53092	0.606993	3.599548	0	0	3.965838	0	8.225606	6.697734
XM_015331795.1	LOC107072124	66.207338	85.933845	123.429808	79.293608	61.399163	76.455919	64.312084	60.973423	128.391786	64.783083	74.327762	69.028699	24.266566	48.238549	37.261711	99.423885	37.975441	67.141019	61.297657	149.280491	84.229509	58.65766	127.81657	24.620381	83.783251	87.969065	48.563977	46.262481	48.031575	17.792846	47.210189	56.682421	39.548059	49.132773	127.131506	29.630454	55.903294	35.495463	41.472778	32.423363	48.721412	50.915954	40.927468	21.902647	47.928302	29.776341	43.292876	55.389007	69.62906	92.142488	32.870207	49.714896	53.371063	36.793979	50.450639	35.102299	44.060307	21.590675	23.678723	37.681115	53.62063	23.668404	35.512126	131.787184	52.064937	97.772571	49.139024	15.08217	29.905596	39.207602	28.309228	48.57382	53.745	88.962027	38.806439	40.918799	67.45051
XM_015331794.1	LOC107072124	49.511393	30.633363	26.992324	18.599758	64.99676	39.366409	43.736651	29.16639	38.141554	41.411003	33.175938	39.48011	32.052092	15.201853	25.267376	39.860547	22.343401	40.927582	12.682304	36.798317	33.89676	38.045104	57.000317	14.139808	40.202981	31.964968	26.690282	11.414571	21.770916	12.2761	26.05957	32.553672	37.309887	13.161686	48.405788	12.3859	16.420531	19.899539	19.18826	22.871362	16.892782	37.913831	23.936483	12.061349	25.589078	22.350416	19.166059	23.698324	39.41324	48.729213	24.562539	30.81385	36.858135	24.182881	34.06017	23.980887	25.120033	19.298413	19.903921	25.066388	33.195777	18.714091	24.388609	37.91479	31.059411	45.136226	19.259165	17.441696	29.513272	36.969302	19.258748	34.49454	58.531621	30.571124	42.404263	28.99912	47.368336
XM_015331785.1	LOC107072119	1.883544	1.785866	2.060033	0.99552	0.828175	4.26343	4.537964	0.974501	1.769512	1.528517	1.311147	2.922923	2.175266	1.954699	2.611892	1.862245	2.071824	0.493719	0.970025	1.643637	2.743608	0.574567	1.470703	0.469574	1.064192	1.003691	0.972851	0.04888	1.640344	0.650606	0.755906	4.392287	2.111384	2.065527	4.493029	0.31543	0.246444	0.089284	0.226181	0.851093	3.047949	0.70118	0.814793	0.390882	2.575958	1.190104	0.521449	1.005133	1.999377	1.945249	0.420608	1.40468	0.620338	0.428354	1.048857	0.401069	0.876922	0.977964	0.608682	1.705627	1.797211	2.43322	1.479784	2.353831	1.928226	3.520404	0.306133	0.076571	1.331806	0.28401	0.154678	0.571899	1.865457	1.174874	2.621827	0.461136	2.232618
XM_015331821.1	LOC107072136	0	0	0.589808	0.499787	0.503763	0.110766	0.854793	0.785315	0.441137	0.198921	0.509844	0.758645	0.199732	0.135313	0.238552	0.251861	0.441525	0.520901	0.203199	0.103026	0.332955	0.098153	0.298811	0.099757	0.309681	0	0.2061	0.201022	0.344958	0.198181	0.772393	0.103513	0.36966	0	0.125701	0.127812	0	0.094662	0.083672	0	0.791466	0.13797	0.089016	0.215086	0.403345	0	0.376697	0	0.115585	0.152964	0.256642	0.198682	0.112532	0.468316	0.119619	0.595702	0.077956	0.890039	0.326994	0	0	0.235951	0	0.106177	0	0.508164	0	0	1.010865	0.266538	0.120439	0.513665	0.826206	0.095535	0.149573	0.486611	0.439827
XM_015331823.1	LOC107072136	3.296395	4.146137	5.910879	7.688706	12.968116	8.940459	9.690897	6.722549	8.182128	3.641816	12.312035	7.22485	3.846376	5.257149	4.051886	3.123701	2.379441	11.913002	4.822916	9.333845	5.318552	8.469538	7.426132	4.890718	7.634043	7.290054	2.265691	1.208799	4.937317	3.497528	6.721146	6.793426	5.809148	7.100033	9.034318	2.917729	1.829181	5.786722	7.038354	3.57049	5.834925	12.753845	3.063303	2.927052	4.069036	3.306047	6.152464	7.64216	4.236429	7.871174	3.946155	3.633944	3.439468	9.388385	2.502979	5.115566	1.609975	2.825824	1.278689	4.691033	3.684812	1.935027	1.411452	8.796484	3.669163	5.206422	5.862112	2.230869	4.696394	3.51103	1.593525	3.070938	10.049407	5.102288	4.051988	4.596029	3.7296
XM_015331827.1	LOC107072136	0	0.331828	0	0.507586	0.261319	0.192255	0.835531	0	0.222848	0.307375	1.031939	0	0	0	0	0	0	0.236403	0	0.188581	0.280656	0.277999	0	0	0	0	0.20539	0	0	0	0	0.27055	0	0.273888	0	0	0	0.171086	0.195366	0	0.364382	0.338872	0.217232	0.189669	0.169708	0	0.230922	0.187933	0	0	0	0	0.400701	0.196104	0	0.18381	0	0	0	0.211918	0	0.956279	0	0	0	0	0	0	0	0.209001	0	0	0	0.191845	0	0	0
XM_015331822.1	LOC107072136	0.608449	0.693189	0.662274	1.353064	1.685042	1.996455	2.041031	0.88799	0.821416	0.559885	1.710822	2.096041	0.8643	0.670477	0.653349	0.830815	1.065692	2.427623	0.405204	0.937849	0.897686	1.337064	2.377839	0.777986	0.803247	0.50866	0.440367	0.059364	1.042273	0.679415	1.67587	2.169579	1.353108	0.11599	0.377658	0.396929	0.1146	0.87445	1.168731	0.703201	1.207227	2.386679	1.251317	0.274728	0.40616	0.439486	0.56745	1.022195	1.317925	1.544539	0.522462	0.459867	0.565348	0.355295	0.186283	0.047497	0	0.716283	0	0.326563	0.47039	0.450684	0.253076	0.763052	0.621065	0.815365	0.914164	0	1.493027	0.589953	0.034694	1.330184	2.352269	0.226649	1.344348	0.306663	0.652457
XM_015331820.1	LOC107072136	1.910245	2.775422	3.005718	2.07838	0.823424	1.11823	2.87118	2.51214	3.747257	1.107183	3.567523	1.5142	0.634999	6.43399	1.160856	1.276521	0	4.012991	4.815292	3.124847	0.975437	2.347178	4.313739	1.959561	1.972047	2.372998	1.30711	0.780192	1.36603	0.614933	0	0	0.97828	6.263197	5.312478	0.882524	0	2.402981	3.223186	1.921913	1.45067	3.021368	2.450326	1.922789	1.724642	1.314353	3.671687	4.450566	1.021526	1.872762	0.743983	1.548508	0.972998	2.181412	1.220563	2.326277	1.075561	0	0.67745	0.477431	1.008021	1.155081	0.581334	3.659321	1.4083	2.629701	0.550313	0.233922	0	1.278335	0	2.404459	1.34642	1.643805	1.3125	0.774074	0.653054
XM_015331824.1	LOC107072136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_015331844.1	LOC107072147	67.636681	131.526962	131.256966	78.873655	64.98246	58.369322	63.859688	94.315077	124.471763	87.586799	58.260632	29.08289	39.388719	110.978577	35.735349	105.630391	38.809505	89.079187	89.090814	119.470619	90.930281	85.76458	130.975271	61.29579	77.222549	89.16907	77.69898	106.90471	80.39237	54.19481	54.909114	66.861602	48.937364	85.895045	90.8025	69.555814	101.387021	62.320077	73.306675	91.823566	75.590907	51.503884	85.61263	73.413432	51.4481	66.152663	87.822137	79.0792	76.161721	79.109057	58.673082	70.722669	87.994996	57.342345	71.73951	65.227907	77.05557	38.649253	38.443893	39.388111	68.801214	39.602924	47.186613	105.302187	58.284247	98.721922	130.35602	133.141298	59.55933	99.322634	100.36841	85.000849	50.006283	145.514592	41.9046	37.293042	51.421048
XM_015331782.1	LOC107072117	43.52491	57.170408	69.00704	36.06916	51.730764	91.388949	99.991173	62.775675	74.898525	65.649007	64.483288	86.855477	53.942845	24.397384	56.66601	45.62787	47.595048	57.14321	32.378528	57.947578	91.734905	43.201173	56.400845	23.704138	56.756816	43.420406	47.763288	13.0979	50.679513	27.401226	39.442189	39.270493	47.085456	21.695495	63.507774	10.862838	8.600378	14.387602	40.01103	12.684217	73.971191	39.827861	50.744111	24.638147	41.370077	43.674336	37.048508	38.126553	65.933382	98.920514	54.973151	58.268763	52.949205	56.995071	55.370941	46.464529	41.826295	36.292579	32.998922	38.495415	49.89209	34.936724	42.160726	60.421252	57.584283	74.911345	14.757505	2.931932	43.398006	39.84147	7.8041	46.312337	59.042634	37.77256	36.668057	24.305314	48.31093
XM_015331833.1	LOC107072140	14.51789	17.089355	11.469859	9.442161	8.438377	5.736919	7.840805	7.94065	14.964553	8.152509	6.803179	4.79855	4.711148	6.059698	4.652527	12.884584	3.840369	8.165349	9.370626	13.135355	9.859043	8.335109	9.290597	4.709552	9.306616	6.778917	8.083636	2.448796	8.175687	4.900492	9.184635	6.524067	7.505689	7.545247	10.53692	2.165045	2.116075	4.287951	7.342017	3.812528	10.010716	4.2542	5.410943	4.063357	8.600921	5.584736	5.487334	7.530426	9.025445	12.57923	4.927234	5.602052	4.866964	6.502769	4.303793	3.989863	4.165213	3.078229	2.004698	5.830288	8.634247	2.463337	5.336673	13.731115	5.639241	11.012947	6.964293	3.859181	7.270565	6.382197	2.482614	3.274384	11.26018	9.446805	9.327878	5.661094	8.791699
XM_015331834.1	LOC107072140	21.661223	14.007223	15.235926	12.184355	14.492703	13.565785	13.520541	14.467731	14.757891	16.029636	16.225995	9.813212	8.117049	11.0889	7.49188	19.85753	9.465439	17.059491	11.823272	17.721118	19.984372	17.267265	13.44816	8.817174	16.896351	17.955147	16.851951	8.868425	21.058429	11.560186	14.760282	19.011293	16.432509	16.104467	19.814982	7.274177	8.147953	9.295498	12.879473	5.823345	14.67518	6.725326	9.692921	9.071465	11.949499	11.844252	9.164401	10.646941	17.41276	20.533151	12.305562	13.287041	11.967182	14.180245	10.9658	10.651871	8.485474	8.701744	6.583218	9.982601	17.709881	9.050299	7.611199	12.325277	15.982892	12.164567	14.393618	11.523393	14.95957	16.643332	7.625001	10.864442	12.213105	15.619781	12.480731	13.675069	19.593619
XM_015331789.1	LOC107072121	30.707324	47.487497	46.307208	24.852885	18.115502	17.301985	17.015983	22.989643	40.01621	23.463221	18.157921	8.569596	8.581526	17.594918	9.859565	43.963911	9.493872	28.252099	18.95445	45.479697	24.084034	25.694619	26.882412	11.49227	23.91909	23.268846	18.224155	9.17846	20.54357	14.918937	22.367818	22.267701	15.363025	14.62322	30.17612	10.082296	9.08701	12.842109	17.535996	9.307159	20.589517	13.6404	13.627102	12.07473	16.82255	13.309194	15.068864	20.585404	23.713345	26.786873	13.410376	14.365856	13.678898	13.575654	14.202741	12.165357	11.354042	7.386676	5.767787	10.736662	17.193306	9.102712	11.834724	35.743399	13.224313	43.14965	20.392806	11.941812	14.320901	21.501309	8.002075	17.235847	22.748306	39.570896	14.751598	15.711167	22.580147
XR_001476542.1	LOC107072148	526.578765	748.60759	847.768355	676.410673	482.026651	543.643064	634.064642	867.270986	1016.768832	976.891905	564.702135	263.215601	611.460786	1186.732215	516.40749	633.845383	431.947935	946.609748	995.673088	919.254248	866.992531	891.453906	992.264316	878.934477	776.189241	846.369544	917.759356	1975.553757	1134.503034	806.371691	836.317214	824.186937	668.021716	1578.222158	690.932055	848.654482	1109.049373	850.463453	1098.280925	1493.728927	815.971023	684.052808	1083.347179	1058.177245	613.641839	912.169161	1017.882427	882.48261	1040.375705	724.306579	911.239611	786.314406	943.344593	927.963357	855.743064	708.059023	974.719537	684.067783	690.383942	718.438917	893.918153	746.255809	487.136388	937.874612	858.272303	734.272609	1535.741071	1297.529017	717.155929	997.518175	1315.645244	1018.84217	376.057271	1027.537505	581.944005	489.869453	445.896514
XM_015331781.1	LOC107072115	3.927642	4.585468	3.60673	2.231892	0.69719	4.440086	0.967128	1.084308	5.042517	2.003621	1.731149	5.690938	0	4.230171	0.263326	1.956753	2.448156	5.215967	1.618339	6.30213	1.190106	1.971695	9.271628	0.214362	2.403008	2.927859	1.765984	0	0.199038	0.410847	0.996544	2.87541	1.00958	4.202379	2.4408	0	0	0.751343	1.204212	0	0	3.550211	0.874688	0.202754	0.366007	1.231403	2.741246	3.910856	1.45706	3.834702	3.533416	1.435315	2.074107	0.888331	2.755356	0.556951	2.459144	0.752167	1.321756	3.002792	0.501629	0	4.50024	2.44512	1.474615	2.293463	1.227375	0	2.282277	1.060416	0	1.005765	0.312559	1.948056	0.388925	1.807576	2.171596
XM_015331779.1	LOC107072115	8.65762	28.185178	23.062542	12.299302	1.657874	5.191908	3.850739	2.657159	24.255586	2.215785	3.728673	4.200502	6.668263	9.370497	6.198334	10.715816	8.293534	8.153604	9.651049	14.773453	9.6903	4.074782	6.156862	1.585636	5.402404	6.493122	2.602463	2.259469	5.13949	2.539326	4.401676	6.553023	3.930849	9.585245	9.921527	1.922398	1.411602	1.248977	5.038552	1.96021	3.672995	0	2.884562	2.273261	5.473598	1.563216	9.302703	9.961449	4.691609	3.698336	1.469037	3.463501	8.935829	2.818326	1.737026	4.021444	3.993424	2.634673	2.790538	4.080775	3.224784	4.646161	7.865187	10.969213	3.774207	20.99562	2.342604	0.393319	1.442796	4.467661	0.759314	3.364259	5.513341	8.74682	5.170854	2.167061	9.770219
XM_015331780.1	LOC107072115	0.738804	3.009235	0.131562	0.892519	0	0.194726	0.400733	0.228101	1.240398	0.308521	0.692311	1.614467	0	0.491505	0.359791	1.538489	0	0.437082	0.88655	1.371777	0.464716	0.146502	0.248819	0.032889	0.542325	0.626897	0.314156	0	0.282219	0	0.06094	0.519902	0.274527	0.395999	0.576901	0.024282	0	0.029744	0.146354	0	0.061915	0.057141	0.42821	0	0.14463	0.181088	0.206398	0.482069	0.308932	0.53841	0.15986	0.224104	0.576649	0.06094	0.304034	0.557792	0.221881	0.44977	0.133341	0	0	0	0	0.363421	0.224413	0.13446	0	0	0.074272	0.050944	0.042301	0.068175	0.153097	1.001212	0.432774	0.780576	0.682437
XM_015331783.1	LOC107072118	0.129604	0.140678	0.071683	0.246696	0.145032	0.166557	0.260749	0.122499	0.158878	0.095409	0.092906	0.142995	0.175351	5.321942	0.179922	0.199431	0.144045	0.09199	0.074093	0.153031	0.174486	0.061981	0.195494	0.061227	0.057175	0.02873	0.019307	0	0.953155	0.011236	0.020311	4.791377	0.068601	3.22185	4.912805	0.014769	0.035799	0.064784	0.065604	0.086095	0.12272	0.069376	0.059924	0.053104	0.120788	0.054616	0.110662	0.097076	0.280046	0.062642	0.050822	0.078975	0.059399	0.086217	0.046332	0.034198	0.03737	0.24582	0.062874	0.122255	0.033417	0.13727	0.072294	0.133793	0.062611	0.1625	0.014346	0.01236	0.043411	0.024725	0.014967	0.067608	0.32002	0.039153	0.0122	0	0.131707
Trnaf-gaa_4	Trnaf-gaa_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trnaf-gaa_5	Trnaf-gaa_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_015331817.1	LOC107072133	0.036983	0.114982	0.496027	0	0	0	0.140531	0	0.563148	0	0	0.145089	0	0.822703	0	0.355383	0	0	0.4669	0.202221	0	0.298509	0.733941	0.044194	0	0.172272	0.050232	0	0	0.165301	0.041548	0	0	0.191567	0.351011	0.035671	0	0.209412	0.077158	0	0.044658	0.186183	0	0.021347	0	0	0.148008	0.553594	0.050601	0.0813	0	0	0	0	0	0.111947	0	0.165774	0	0.066706	0	0	0	0.634529	0	0.291524	0.074778	0	0	0	0.036665	0	0	0	0.074891	0.060747	0
XM_015331818.1	LOC107072133	0.103613	0.886996	0.623008	0.451873	0.269157	0.159951	0.167927	0	1.552266	0.14903	0.107621	0.073149	0.055225	1.186371	0	0.083489	0.08302	0.118086	1.001857	0.48297	0.159898	0.052699	0.707657	0.058954	0	0	0.181533	0.122754	0.157468	0	0.131875	0	0.079392	0.325969	1.217759	0.051671	0.046407	0	0.174132	0.024864	0	0.103004	0.178205	0.02347	0.069985	0.047408	0.430409	1.450013	0	0	0	0.091406	0.470997	0	0	0	0.113597	0	0.021862	0	0.038624	0.033983	0.041864	0	0	1.421185	0	0.032039	0.075244	0	0	0.217087	0.110653	0	0.110614	0	0.159652
XM_015331816.1	LOC107072133	0	0.486164	0.357517	0.197572	0	0.254876	0	0.130542	0	0	0	0	0	0	0.091893	0	0	0.325282	0	0.629495	0	0	0	0	0.065992	0	0	0	0	0	0	0.263512	0.078909	0.711693	0	0	0	0	0	0	0.236409	0	0	0	0	0.047251	0.899347	0.441864	0.517769	0.402877	0.176127	0	0	0	0.080397	0	0	0	0	0	0	0	0.04176	1.338496	0.054217	0	0.193284	0	0	0.156883	0	0	0	0.220584	0	0	0
XM_015331840.1	LOC107072145	2.682405	2.442676	0.193428	1.945331	2.946197	2.584919	2.89288	3.001402	3.94443	2.245419	0.473127	1.197013	0	0.154869	2.270888	1.011256	0.293852	1.274773	1.5199	1.651172	2.035096	2.719257	3.702864	1.660311	2.782263	1.705952	1.447223	1.507854	1.803215	1.964421	2.289333	1.881202	1.392925	0.652565	2.850878	2.023492	1.809111	2.039816	1.476326	1.999555	2.122016	0.671356	1.011098	0.899466	0.625094	1.350347	2.357081	1.652038	0.96945	2.223655	1.627348	1.422455	0.80437	3.035702	0.948628	1.431266	2.812403	0.581725	0.858441	2.594912	2.100056	2.230772	1.17453	2.006945	3.52834	2.494679	3.497254	3.021897	0.992971	1.680826	1.615178	3.462625	0.494412	2.542869	1.31003	0	1.876418
XM_015331839.1	LOC107072145	43.229705	66.48116	61.679676	39.807655	64.507775	57.208952	52.460744	51.164584	60.016431	50.602733	45.814015	26.086837	33.575658	37.135315	33.796229	54.79227	32.735548	43.228203	32.990441	61.481299	43.669445	42.324128	45.648627	33.796672	44.597983	43.716057	37.582217	44.013032	52.367311	31.899025	50.042945	43.491337	29.578381	32.837188	52.86271	35.903355	33.300072	40.666976	49.544916	35.069377	45.310162	40.264405	40.795555	39.774702	36.060304	34.459169	34.158823	40.950313	44.119954	47.556482	42.433823	33.415434	39.038092	46.040334	33.300705	31.923712	32.533242	29.941677	27.193848	31.892199	37.254352	23.426476	34.219082	62.204199	37.999737	58.592081	73.706824	34.179999	41.342276	44.993608	23.088383	26.918266	46.438881	69.687303	27.992315	29.528133	34.073997
XM_015331841.1	LOC107072146	24.244873	38.921949	43.462759	48.959497	78.657743	28.445248	59.941554	29.569449	59.575296	18.598577	22.282231	30.617385	10.764674	33.816035	14.205377	38.053403	12.838369	46.358445	28.772178	28.509877	66.833466	47.056439	59.411722	20.995715	53.779197	56.329966	35.27124	35.451229	72.293445	29.722592	67.185923	42.826507	50.738788	28.251968	30.067354	24.05638	17.862519	34.854266	48.623455	30.03957	90.241242	17.532658	31.146558	34.676988	29.291081	31.11887	23.768989	27.619388	40.234979	23.333566	23.39863	30.668099	29.950175	60.848206	30.787476	15.841766	15.502892	9.734983	7.272966	10.555392	48.588483	15.618844	20.479911	26.476924	34.282764	34.993765	54.290052	13.520267	53.620986	20.628412	10.40725	14.908008	43.580864	56.248339	27.083359	15.03168	21.269914
XM_015331842.1	LOC107072146	15.847968	28.695839	35.36844	18.425365	11.937319	10.520666	14.836314	12.714327	37.487776	12.037276	9.051105	10.878965	5.01383	10.355187	5.595742	31.100593	7.91182	21.780687	7.053642	29.130484	29.184522	20.463366	16.797792	9.982818	20.785506	16.477443	14.152587	13.648778	15.032797	9.33113	9.134176	11.929085	15.41427	9.741514	13.716617	9.484919	7.472475	8.458387	18.022787	10.263374	9.828711	5.858035	15.280343	7.073565	6.926668	6.527869	12.404825	16.952686	15.874478	19.429623	9.754801	14.271097	16.5127	12.382906	13.60161	11.199731	10.693481	4.898246	3.447271	8.412993	17.42344	7.492404	13.172841	22.076704	14.455595	27.496008	21.274476	16.567021	16.080122	15.240341	13.732538	10.630564	5.804095	27.683788	11.50165	5.783545	9.608826
XM_015331843.1	LOC107072146	192.205184	438.80013	432.546037	196.727974	198.010141	182.947971	158.084828	257.742908	321.928883	242.213147	175.483849	93.587446	62.081457	115.134403	65.859779	281.985394	72.133465	217.873229	148.407504	360.017234	252.910927	210.175465	212.956234	134.888171	255.761713	188.962883	127.869106	172.1325	152.709404	87.069246	110.370859	125.744104	121.071832	115.595516	180.10865	110.642986	114.306145	121.529469	221.051761	130.068165	121.540889	124.303858	138.383106	96.015984	95.497652	92.440962	127.137468	150.120501	191.813001	293.324953	144.785021	141.888983	169.192565	125.120144	118.157626	127.366703	106.291099	75.921014	53.516282	91.884839	145.103783	72.981939	154.081885	313.471677	126.198579	328.310335	244.469238	249.724422	112.548508	220.933926	191.207042	156.978654	89.785194	329.499154	74.767163	62.289469	121.168484
XR_001476543.1	LOC107072149	28.711088	41.420558	55.001001	36.513794	96.324266	79.345027	97.88119	46.164886	65.980954	38.329505	47.469715	54.609039	28.154238	57.824741	30.541387	29.499678	23.06267	93.267408	39.081714	47.811046	56.474106	53.622429	109.009153	16.593739	67.03043	49.767375	29.253773	10.012312	33.621055	19.259929	23.117434	20.951109	47.338345	32.239771	74.647627	4.97371	3.000453	14.531685	40.676618	16.389136	65.924709	41.507719	54.880459	17.266065	20.776674	22.935209	47.980273	55.968281	61.677482	59.256078	48.268034	43.488036	52.641687	37.538779	34.326084	30.45673	29.385877	25.82684	18.093307	32.189399	25.026353	31.416189	18.72421	77.369026	24.113385	57.410529	16.817466	0.710436	29.2633	23.289446	3.600708	42.270681	57.440317	25.621069	29.930165	18.508711	23.758815
XM_015331801.1	LOC107072125	12.589116	23.473862	31.748554	13.71749	11.756283	15.454044	12.109583	12.274233	35.747018	16.715686	12.425155	13.165767	7.621792	60.142205	6.874938	14.320648	5.318516	26.3506	87.32906	42.451879	16.342204	18.343758	33.529029	8.499899	17.569684	19.438438	14.577792	10.985315	13.637219	7.948731	11.713935	9.197393	11.464924	111.574568	31.646887	8.349728	9.756056	9.143053	10.536313	12.431886	17.002734	10.292918	19.743589	10.380986	8.84756	8.169552	58.757923	42.239813	11.098313	17.18325	9.91047	14.434579	21.801669	10.31587	11.243435	7.804862	9.631956	6.15223	5.995509	6.846947	11.142213	5.414627	7.506979	44.493303	13.293382	26.550277	13.481504	7.816928	10.93558	10.28561	7.873066	18.396428	7.897555	21.067432	7.705225	6.090689	10.131609
XM_015331812.1	LOC107072131	22.389102	15.931548	9.510635	28.935563	57.635001	60.284749	50.633763	36.261332	7.447118	63.214312	58.11933	142.38151	16.952244	3.202958	13.692503	12.072554	9.941313	91.819824	3.997445	12.742392	58.078183	130.696497	60.196433	23.894075	82.453072	76.06079	81.760571	74.792449	94.882706	24.508908	51.751445	22.154948	68.227317	9.901868	7.877864	75.214472	33.234674	45.160016	40.077125	47.779343	49.876673	66.785476	50.273412	31.590818	11.503013	16.017718	3.368027	4.2806	66.479195	74.989273	49.704694	113.058685	93.363548	38.519817	72.007304	52.042028	107.139418	25.557463	14.677991	22.575565	41.946418	10.043693	7.676292	12.861473	28.963528	5.626514	66.293999	65.790212	26.821534	37.242488	38.13455	122.027625	15.965431	19.080111	11.238661	11.75273	9.659527
XM_015331810.1	LOC107072131	0	0.474492	0	0.605264	0.253873	0	0	0	0	0	1.085738	0.150849	0	0.119279	0	0	0.617246	2.132944	0	0	0.170008	1.389484	0.831109	0	0	0.745471	0	0	0.155022	1.380522	0.145971	1.919745	0.112108	0	0	0.145094	0.294612	0	0	0	0.381459	1.072765	0	0.249754	0.308115	0	0	0	0	0.697931	0.374858	0.319596	0	0.150767	0.076187	0.36489	0.245475	0.109748	0	0.113065	0	0.150416	0	0	0.176301	0.357288	0.322906	0	0.645703	0.472086	0	0	0	1.050881	0	0	0
XM_015331809.1	LOC107072131	0.192615	0.081522	0.063868	0.466951	0	0.46098	0.1608	0.231746	0.088042	0.150801	1.189374	0.354111	0.488652	0	0.42493	0.214726	0	0	0.079261	0	0.350528	0.944229	0.40669	0.158977	0.60258	0.112446	0.174782	0	0.193457	0.251939	0.694421	0.118459	0.510914	0.190152	0.181394	0.167387	0	0.061946	1.13286	0	0	0.507017	0.288599	0.371326	0.523975	0.268104	0.618476	0	0.406899	0.595025	0.137154	0.549898	0.308055	0.301179	0	0.173922	0.238611	0.077516	0.19868	0.307575	0.201229	0.261377	0.075403	0	0.635236	0.2783	0.342328	0.048951	0.253078	0.247104	0.06841	0	0	0.383325	0.473315	0.298085	0.194865
XM_015331831.1	LOC107072138	5.355007	44.017173	39.381215	40.086423	29.247138	62.39695	63.419425	71.006109	32.286561	77.504793	105.267031	67.850756	23.898501	11.827945	15.195793	30.358215	7.10354	120.827562	17.332127	90.450624	175.753431	217.722646	74.374035	34.513592	221.718435	233.080419	106.222244	96.034095	150.566311	45.034652	58.034558	35.251247	103.801727	35.694651	48.350167	66.233163	63.740669	31.776947	86.984243	26.265856	58.991337	43.97419	55.055188	40.276901	17.909816	25.175286	13.191974	17.634029	182.731327	159.558229	99.165426	161.219911	109.347443	63.692202	222.471478	102.421952	284.377619	39.515315	26.623809	33.137676	41.588616	15.581088	7.249365	58.340269	40.755588	40.884171	62.583068	91.913983	36.411568	56.909687	38.374178	66.987911	10.382736	99.778795	25.43343	19.016612	12.213379
